statNm,addr,output,statId,chgerId,lat,lng,method,year
한미우호의광장주차장,경기도 동두천시 상패로 210-27,100,ST412506,02,37.9166531,127.05582,동시,2023
코레일 동두천역,경기도 동두천시 평화로 2687,100,ST412507,01,37.9278253,127.0548769,단독,2023
안산단원경찰서,경기도 안산시 단원구 화랑로,50,ST412701,01,37.321652,126.829539,단독,2018
안산상록경찰서,경기도 안산시 상록구 차돌배기로,50,ST412702,01,37.299612,126.844201,단독,2018
초지동행정복지센터,경기도 안산시 단원구 초지동로 67,50,ST412705,01,37.310038,126.816827,단독,2019
호수체육관주차장,경기도 안산시 단원구 적금로 9,50,ST412706,01,37.309839,126.82495,단독,2020
한양대학교주차장(안산),경기도 안산시 상록구 한양대학로 55,50,ST412707,01,37.299797383,126.83416330,단독,2020
한양대학교주차장(안산),경기도 안산시 상록구 한양대학로 55,50,ST412707,02,37.299797383,126.83416330,단독,2020
안산올림픽수영장,경기도 안산시 단원구 적금로 202,50,ST412708,01,37.326962,126.827456,단독,2020
풍경운동장,경기도 안산시 단원구 초지로 70,50,ST412709,01,37.304638,126.815357,단독,2020
능안운동장,경기도 안산시 단원구 능안로 39-26,50,ST412710,01,37.320216,126.774534,단독,2020
안산시농수산물도매시장,경기도 안산시 상록구 충장로 312,50,ST412711,01,37.309154,126.856721,단독,2020
안산시농수산물도매시장,경기도 안산시 상록구 충장로 312,100,ST412711,02,37.309154,126.856721,동시,2024
안산시농수산물도매시장,경기도 안산시 상록구 충장로 312,100,ST412711,03,37.309154,126.856721,동시,2024
고잔동 138호 주차장,경기도 안산시 단원구 고잔동  산74-3,50,ST412712,01,37.329202,126.820273,단독,2020
고잔동 138호 주차장,경기도 안산시 단원구 고잔동  산74-3,200,ST412712,02,37.329202,126.820273,동시,2024
고잔동 138호 주차장,경기도 안산시 단원구 고잔동  산74-3,200,ST412712,03,37.329202,126.820273,단독,2024
민속운동장 주차장,경기도 안산시 단원구 고잔동  779,50,ST412713,01,37.305838,126.839098,단독,2020
상록운수(운수사 전용),경기도 안산시 상록구 선진5길 20,100,ST412714,01,37.2807315,126.846317,동시,2022
상록운수(운수사 전용),경기도 안산시 상록구 선진5길 20,100,ST412714,02,37.2807315,126.846317,동시,2022
상록운수(운수사 전용),경기도 안산시 상록구 선진5길 20,100,ST412714,03,37.2807315,126.846317,동시,2022
상록운수(운수사 전용),경기도 안산시 상록구 선진5길 20,100,ST412714,04,37.2807315,126.846317,동시,2022
수암봉 공영유료주차장,경기도 안산시 상록구 수암3길 39,100,ST412715,04,37.364355,126.8832845,단독,2022
금산빌딩 앞 공영유료주차장,경기도 안산시 단원구 고잔동 540-6,100,ST412741,01,37.3175737,126.8408928,동시,2022
금산빌딩 앞 공영유료주차장,경기도 안산시 단원구 고잔동 540-6,100,ST412741,02,37.3175737,126.8408928,동시,2022
공단삼거리3 공영유료주차장,경기도 안산시 단원구 원시동 726-2,100,ST412744,11,37.313207187,126.79025677,동시,2022
공단삼거리3 공영유료주차장,경기도 안산시 단원구 원시동 726-2,100,ST412744,12,37.313207187,126.79025677,동시,2022
신천길 앞 공영유료주차장,경기도 안산시 단원구 원곡동 991-2,100,ST412746,04,37.330214,126.7893075,동시,2022
신천길 앞 공영유료주차장,경기도 안산시 단원구 원곡동 991-2,100,ST412746,05,37.330214,126.7893075,동시,2022
이마트 고잔점,경기도 안산시 단원구 원포공원1로 46,100,ST412753,01,37.3031149,126.8129202,동시,2022
이마트 고잔점,경기도 안산시 단원구 원포공원1로 46,100,ST412753,02,37.3031149,126.8129202,동시,2022
이마트 고잔점,경기도 안산시 단원구 원포공원1로 46,100,ST412753,03,37.3031149,126.8129202,동시,2022
이마트 고잔점,경기도 안산시 단원구 원포공원1로 46,100,ST412753,04,37.3031149,126.8129202,동시,2022
원곡동45호 무료주차장,경기도 안산시 단원구 원곡동 990-1,100,ST412754,01,37.33921628,126.7925488,단독,2022
안산시청,경기도 안산시 단원구 화랑로 387,100,ST412755,01,37.3213709,126.8309041,동시,2022
안산시청,경기도 안산시 단원구 화랑로 387,100,ST412755,02,37.3213709,126.8309041,동시,2022
삼성스토어 안산고잔,경기도 안산시 상록구 광덕1로 342,100,ST412757,01,37.305962,126.847962,동시,2023
삼성스토어 안산고잔,경기도 안산시 상록구 광덕1로 342,100,ST412757,02,37.305962,126.847962,동시,2023
이마트 킨텍스점(지하3층주차장),경기도 고양시 일산서구 킨텍스로,100,ST412801,01,37.660992,126.743142,단독,2018
이마트 킨텍스점(지하3층주차장),경기도 고양시 일산서구 킨텍스로,100,ST412801,02,37.660992,126.743142,단독,2018
이마트 킨텍스점(지하3층주차장),경기도 고양시 일산서구 킨텍스로,100,ST412801,03,37.660992,126.743142,단독,2018
이마트 킨텍스점(지하3층주차장),경기도 고양시 일산서구 킨텍스로,100,ST412801,04,37.660992,126.743142,단독,2018
이마트 킨텍스점(지하3층주차장),경기도 고양시 일산서구 킨텍스로,100,ST412801,05,37.660992,126.743142,단독,2018
이마트 킨텍스점(지하3층주차장),경기도 고양시 일산서구 킨텍스로,100,ST412801,06,37.660992,126.743142,단독,2018
이마트 킨텍스점(지하3층주차장),경기도 고양시 일산서구 킨텍스로,100,ST412801,07,37.660992,126.743142,단독,2018
이마트 킨텍스점(지하3층주차장),경기도 고양시 일산서구 킨텍스로,100,ST412801,08,37.660992,126.743142,단독,2018
이마트 킨텍스점(지하3층주차장),경기도 고양시 일산서구 킨텍스로,100,ST412801,09,37.660992,126.743142,단독,2018
이마트 킨텍스점(지하3층주차장),경기도 고양시 일산서구 킨텍스로,100,ST412801,10,37.660992,126.743142,단독,2018
이마트 킨텍스점(지하3층주차장),경기도 고양시 일산서구 킨텍스로,100,ST412801,11,37.660992,126.743142,단독,2018
이마트 킨텍스점(지하3층주차장),경기도 고양시 일산서구 킨텍스로,100,ST412801,12,37.660992,126.743142,단독,2018
백석 제1공영주차장,경기도 고양시 일산동구 백석동 1311,200,ST412802,02,37.6405384,126.7874506,동시,2023
백석 제1공영주차장,경기도 고양시 일산동구 백석동 1311,200,ST412802,03,37.6405384,126.7874506,동시,2023
백석 제1공영주차장,경기도 고양시 일산동구 백석동 1311,100,ST412802,04,37.6405384,126.7874506,단독,2025
백석 제1공영주차장,경기도 고양시 일산동구 백석동 1311,100,ST412802,05,37.6405384,126.7874506,동시,2025
백석 제1공영주차장,경기도 고양시 일산동구 백석동 1311,100,ST412802,06,37.6405384,126.7874506,동시,2025
현대 일산지점(임직원 전용),경기도 고양시 일산동구 백마로 494,100,ST412805,01,37.6622548,126.8032584,동시,2021
현대 일산지점(임직원 전용),경기도 고양시 일산동구 백마로 494,100,ST412805,02,37.6622548,126.8032584,동시,2021
고양어린이박물관,"경기도 고양시 덕양구 화정동 1003 ,고양시 어린이 박물관",50,ST412806,01,37.6289727,126.8310698,단독,2021
고양어린이박물관,"경기도 고양시 덕양구 화정동 1003 ,고양시 어린이 박물관",100,ST412806,02,37.6289727,126.8310698,동시,2025
고양어린이박물관,"경기도 고양시 덕양구 화정동 1003 ,고양시 어린이 박물관",100,ST412806,03,37.6289727,126.8310698,동시,2025
고양어린이박물관,"경기도 고양시 덕양구 화정동 1003 ,고양시 어린이 박물관",100,ST412806,04,37.6289727,126.8310698,동시,2025
고양어린이박물관,"경기도 고양시 덕양구 화정동 1003 ,고양시 어린이 박물관",100,ST412806,05,37.6289727,126.8310698,동시,2025
한류월드 제1공영주차장,경기도 고양시 일산동구 한류월드로 270,50,ST412807,01,37.6629999,126.7563822,단독,2021
한류월드 제1공영주차장,경기도 고양시 일산동구 한류월드로 270,200,ST412807,02,37.6629999,126.7563822,동시,2023
한류월드 제1공영주차장,경기도 고양시 일산동구 한류월드로 270,200,ST412807,03,37.6629999,126.7563822,동시,2023
한류월드 제2공영주차장,경기도 고양시 일산동구 연리지로 60,50,ST412808,01,37.6599395,126.7561304,단독,2021
한류월드 제2공영주차장,경기도 고양시 일산동구 연리지로 60,200,ST412808,02,37.6599395,126.7561304,동시,2023
한류월드 제2공영주차장,경기도 고양시 일산동구 연리지로 60,200,ST412808,03,37.6599395,126.7561304,동시,2023
코엑스운수(개방 외부사용 시간 확인 필수),경기도 고양시 일산서구 덕산로195번길 107,100,ST412814,01,37.6989414,126.7214248,동시,2022
코엑스운수(개방 외부사용 시간 확인 필수),경기도 고양시 일산서구 덕산로195번길 107,100,ST412814,02,37.6989414,126.7214248,동시,2022
코엑스운수(개방 외부사용 시간 확인 필수),경기도 고양시 일산서구 덕산로195번길 107,100,ST412814,03,37.6989414,126.7214248,동시,2022
코엑스운수(개방 외부사용 시간 확인 필수),경기도 고양시 일산서구 덕산로195번길 107,100,ST412814,04,37.6989414,126.7214248,동시,2022
코엑스운수(개방 외부사용 시간 확인 필수),경기도 고양시 일산서구 덕산로195번길 107,200,ST412814,09,37.6989414,126.7214248,동시,2023
코엑스운수(개방 외부사용 시간 확인 필수),경기도 고양시 일산서구 덕산로195번길 107,200,ST412814,10,37.6989414,126.7214248,동시,2023
코엑스운수(개방 외부사용 시간 확인 필수),경기도 고양시 일산서구 덕산로195번길 107,200,ST412814,11,37.6989414,126.7214248,동시,2023
코엑스운수(개방 외부사용 시간 확인 필수),경기도 고양시 일산서구 덕산로195번길 107,200,ST412814,12,37.6989414,126.7214248,동시,2023
이마트 화정점,경기도 고양시 덕양구 백양로 79,100,ST412816,01,37.6326875,126.8333985,동시,2022
이마트 화정점,경기도 고양시 덕양구 백양로 79,100,ST412816,02,37.6326875,126.8333985,동시,2022
이마트 화정점,경기도 고양시 덕양구 백양로 79,100,ST412816,03,37.6326875,126.8333985,동시,2022
이마트 화정점,경기도 고양시 덕양구 백양로 79,100,ST412816,04,37.6326875,126.8333985,동시,2022
현대블루핸즈 현대일산자동차정비,경기도 고양시 일산동구 성석로 40,100,ST412817,01,37.6837647,126.7912636,동시,2022
현대블루핸즈 현대일산자동차정비,경기도 고양시 일산동구 성석로 40,100,ST412817,02,37.6837647,126.7912636,동시,2022
현대블루핸즈 고양벽제현대서비스,경기도 고양시 덕양구 혜음로 240,100,ST412818,01,37.7208614,126.898017,동시,2022
현대블루핸즈 고양벽제현대서비스,경기도 고양시 덕양구 혜음로 240,100,ST412818,02,37.7208614,126.898017,동시,2022
DMC스타허브플러스,경기도 고양시 덕양구 꽃마을로 64,50,ST412819,01,37.600554085,126.89338277,단독,2022
주교 제2공영주차장,경기도 고양시 덕양구 주교동 143-2,100,ST412820,01,37.6567577,126.8335118,동시,2023
주교 제2공영주차장,경기도 고양시 덕양구 주교동 143-2,100,ST412820,02,37.6567577,126.8335118,동시,2023
삼송역 환승공영주차장,경기도 고양시 덕양구 삼송동 290,200,ST412821,01,37.6532937,126.8965118,동시,2023
삼송역 환승공영주차장,경기도 고양시 덕양구 삼송동 290,200,ST412821,02,37.6532937,126.8965118,동시,2023
삼송역 환승공영주차장,경기도 고양시 덕양구 삼송동 290,200,ST412821,03,37.6532937,126.8965118,동시,2025
삼송역 환승공영주차장,경기도 고양시 덕양구 삼송동 290,200,ST412821,04,37.6532937,126.8965118,동시,2025
고양어울림누리 수영장주차장,경기도 고양시 덕양구 어울림로 33,200,ST412822,01,37.6484139,126.8346176,단독,2023
고양어울림누리 수영장주차장,경기도 고양시 덕양구 어울림로 33,200,ST412822,02,37.6484139,126.8346176,단독,2023
고양어울림누리 주차장,"경기도 고양시 덕양구 성사동  777, 고양어울림누리 주차장",100,ST412823,01,37.6509545,126.8358927,단독,2023
고양어울림누리 주차장,"경기도 고양시 덕양구 성사동  777, 고양어울림누리 주차장",100,ST412823,02,37.6509545,126.8358927,단독,2023
고양어울림누리 주차장,"경기도 고양시 덕양구 성사동  777, 고양어울림누리 주차장",200,ST412823,03,37.6509545,126.8358927,동시,2025
고양어울림누리 주차장,"경기도 고양시 덕양구 성사동  777, 고양어울림누리 주차장",200,ST412823,04,37.6509545,126.8358927,단독,2025
일산서구청,경기도 고양시 일산서구 중앙로 1600,200,ST412825,01,37.6779146,126.745242,동시,2023
일산서구청,경기도 고양시 일산서구 중앙로 1600,200,ST412825,02,37.6779146,126.745242,동시,2023
일산동구청,경기도 고양시 일산동구 마두동 815,200,ST412826,01,37.658882,126.774957,동시,2023
일산동구청,경기도 고양시 일산동구 마두동 815,200,ST412826,02,37.658882,126.774957,동시,2023
이마트 일산점,경기도 고양시 일산동구 중앙로 1124,100,ST412827,01,37.648272,126.7815677,동시,2023
이마트 일산점,경기도 고양시 일산동구 중앙로 1124,100,ST412827,02,37.648272,126.7815677,동시,2023
이마트 일산점,경기도 고양시 일산동구 중앙로 1124,100,ST412827,03,37.648272,126.7815677,동시,2023
이마트 일산점,경기도 고양시 일산동구 중앙로 1124,100,ST412827,04,37.648272,126.7815677,동시,2023
고양 제1공영주차장,경기도 고양시 덕양구 고양동 444-1 신성프라자,200,ST412828,01,37.703896,126.903821,동시,2023
고양 제1공영주차장,경기도 고양시 덕양구 고양동 444-1 신성프라자,200,ST412828,02,37.703896,126.903821,동시,2023
행신 제8공영주차장,경기도 고양시 덕양구 행신동 1007-2,200,ST412829,01,37.622435,126.832907,동시,2023
행신 제8공영주차장,경기도 고양시 덕양구 행신동 1007-2,200,ST412829,02,37.622435,126.832907,동시,2023
삼성스토어 덕양,경기도 고양시 덕양구 중앙로 472,100,ST412830,01,37.619618,126.843266,단독,2023
코레일 능곡역,경기도 고양시 덕양구 토당로 31,200,ST412831,01,37.6194088,126.820847,동시,2023
코레일 능곡역,경기도 고양시 덕양구 토당로 31,200,ST412831,02,37.6194088,126.820847,동시,2023
코레일 일산역,경기도 고양시 일산서구 일중로15번길 83,200,ST412833,01,37.6825909,126.7700927,동시,2023
코레일 일산역,경기도 고양시 일산서구 일중로15번길 83,200,ST412833,02,37.6825909,126.7700927,동시,2023
코레일 백마역,경기도 고양시 일산동구 경의로 318,100,ST412834,01,37.6584118,126.7944518,단독,2023
구리환경사업소(곤충생태관),경기도 구리시 검배로 200,50,ST413101,01,37.592831,127.159423,단독,2019
구리환경사업소(곤충생태관),경기도 구리시 검배로 200,50,ST413101,02,37.592831,127.159423,단독,2019
구리왕숙체육공원,경기도 구리시 왕숙천로 701,50,ST413102,01,37.6355839,127.1471985,단독,2021
구리시청,경기도 구리시 아차산로 439,100,ST413105,01,37.594351999,127.12979145,동시,2022
구리시청,경기도 구리시 아차산로 439,100,ST413105,02,37.594351999,127.12979145,동시,2022
구리주민편익시설,경기도 구리시 왕숙천로 49,50,ST413107,01,37.58857058,127.16117086,단독,2022
한국자산관리공사(갈매동행정복지센터),경기도 구리시 갈매중앙로 80,50,ST413110,01,37.63143,127.1177975,단독,2023
구리유통종합시장,경기도 구리시 동구릉로136번길 57,100,ST413112,01,37.61156047,127.1414350,동시,2023
구리유통종합시장,경기도 구리시 동구릉로136번길 57,100,ST413112,02,37.61156047,127.1414350,동시,2023
구리유통종합시장,경기도 구리시 동구릉로136번길 57,100,ST413112,03,37.61156047,127.1414350,동시,2023
구리유통종합시장,경기도 구리시 동구릉로136번길 57,100,ST413112,04,37.61156047,127.1414350,동시,2023
별내휴게소,경기도 남양주시 별내면 광전리 267-11,50,ST413601,01,37.691903,127.129855,단독,2017
별내휴게소,경기도 남양주시 별내면 광전리 267-11,50,ST413601,02,37.691903,127.129855,단독,2017
별내휴게소,경기도 남양주시 별내면 광전리 267-11,350,ST413601,03,37.691903,127.129855,단독,2023
별내휴게소,경기도 남양주시 별내면 광전리 267-11,200,ST413601,04,37.691903,127.129855,단독,2023
별내휴게소,경기도 남양주시 별내면 광전리 267-11,200,ST413601,05,37.691903,127.129855,단독,2023
별내휴게소,경기도 남양주시 별내면 광전리 267-11,100,ST413601,06,37.691903,127.129855,단독,2023
별내휴게소,경기도 남양주시 별내면 광전리 267-11,100,ST413601,07,37.691903,127.129855,단독,2023
별내휴게소,경기도 남양주시 별내면 광전리 267-11,100,ST413601,08,37.691903,127.129855,단독,2023
별내휴게소,경기도 남양주시 별내면 광전리 267-11,100,ST413601,09,37.691903,127.129855,단독,2023
별내휴게소,경기도 남양주시 별내면 광전리 267-11,100,ST413601,10,37.691903,127.129855,단독,2023
별내휴게소,경기도 남양주시 별내면 광전리 267-11,100,ST413601,11,37.691903,127.129855,단독,2023
기아자동차 진접점,경기도 남양주시 진접읍 금강로 1483,50,ST413608,01,37.7233742,127.1906001,단독,2021
미화운수(남양주)(운수사 전용),경기도 남양주시 화도읍 재재기로71번길 12-31,100,ST413609,01,37.6269183,127.3036554,동시,2021
미화운수(남양주)(운수사 전용),경기도 남양주시 화도읍 재재기로71번길 12-31,100,ST413609,02,37.6269183,127.3036554,동시,2021
미화운수(남양주)(운수사 전용),경기도 남양주시 화도읍 재재기로71번길 12-31,100,ST413609,03,37.6269183,127.3036554,동시,2021
미화운수(남양주)(운수사 전용),경기도 남양주시 화도읍 재재기로71번길 12-31,100,ST413609,04,37.6269183,127.3036554,동시,2021
이마트 다산점,경기도 남양주시 도농로 24,50,ST413610,01,37.6078691,127.1577338,단독,2022
이마트 다산점,경기도 남양주시 도농로 24,100,ST413610,02,37.6078691,127.1577338,동시,2023
이마트 다산점,경기도 남양주시 도농로 24,100,ST413610,03,37.6078691,127.1577338,동시,2023
이마트 별내점,경기도 남양주시 순화궁로 167,100,ST413611,01,37.642843932,127.12593815,동시,2022
이마트 별내점,경기도 남양주시 순화궁로 167,100,ST413611,02,37.642843932,127.12593815,동시,2022
이마트 별내점,경기도 남양주시 순화궁로 167,100,ST413611,03,37.642843932,127.12593815,동시,2022
이마트 별내점,경기도 남양주시 순화궁로 167,100,ST413611,04,37.642843932,127.12593815,동시,2022
이마트 별내점,경기도 남양주시 순화궁로 167,100,ST413611,05,37.642843932,127.12593815,동시,2022
이마트 별내점,경기도 남양주시 순화궁로 167,100,ST413611,06,37.642843932,127.12593815,동시,2022
이마트 진접점,경기도 남양주시 진접읍 금강로유연들1길 154,100,ST413612,01,37.7088312,127.1820311,동시,2022
이마트 진접점,경기도 남양주시 진접읍 금강로유연들1길 154,100,ST413612,02,37.7088312,127.1820311,동시,2022
이마트 진접점,경기도 남양주시 진접읍 금강로유연들1길 154,100,ST413612,03,37.7088312,127.1820311,동시,2022
이마트 진접점,경기도 남양주시 진접읍 금강로유연들1길 154,100,ST413612,04,37.7088312,127.1820311,동시,2022
현대블루핸즈 수동현대서비스,경기도 남양주시 수동면 비룡로 544,100,ST413614,01,37.688388800,127.32287832,동시,2022
현대블루핸즈 수동현대서비스,경기도 남양주시 수동면 비룡로 544,100,ST413614,02,37.688388800,127.32287832,동시,2022
삼성스토어 진접,경기도 남양주시 오남읍 진건오남로 952,100,ST413615,01,37.7072087,127.1901856,단독,2023
코레일 도농역,경기도 남양주시 다산동 4090-6,200,ST413617,01,37.6077356,127.1603747,동시,2023
코레일 도농역,경기도 남양주시 다산동 4090-6,200,ST413617,02,37.6077356,127.1603747,동시,2023
코레일 덕소역,경기도 남양주시 와부읍 덕소로 40,100,ST413618,01,37.5881294,127.2075726,단독,2023
코레일 퇴계원역,경기도 남양주시 퇴계원읍 경춘북로 545,100,ST413619,01,37.6479143,127.1428656,동시,2023
코레일 퇴계원역,경기도 남양주시 퇴계원읍 경춘북로 545,100,ST413619,02,37.6479143,127.1428656,동시,2023
코레일 평내호평역,경기도 남양주시 늘을2로14번길 12,100,ST413620,01,37.6534978,127.2456536,단독,2023
화성동부경찰서(오산경찰서),경기도 오산시 동부대로,100,ST413701,02,37.154732,127.082377,동시,2023
화성동부경찰서(오산경찰서),경기도 오산시 동부대로,100,ST413701,03,37.154732,127.082377,동시,2023
화성동부경찰서(오산경찰서),경기도 오산시 동부대로,100,ST413701,04,37.154732,127.082377,동시,2023
화성동부경찰서(오산경찰서),경기도 오산시 동부대로,100,ST413701,05,37.154732,127.082377,동시,2023
화성동부경찰서(오산경찰서),경기도 오산시 동부대로,50,ST413701,06,37.154732,127.082377,단독,2025
이마트 오산점,경기도 오산시 경기대로 181,100,ST413702,01,37.141151,127.072361,단독,2019
이마트 오산점,경기도 오산시 경기대로 181,100,ST413702,02,37.141151,127.072361,단독,2019
이마트 오산점,경기도 오산시 경기대로 181,100,ST413702,03,37.141151,127.072361,동시,2023
이마트 오산점,경기도 오산시 경기대로 181,100,ST413702,04,37.141151,127.072361,동시,2023
이마트 오산점,경기도 오산시 경기대로 181,100,ST413702,05,37.141151,127.072361,동시,2023
이마트 오산점,경기도 오산시 경기대로 181,100,ST413702,06,37.141151,127.072361,동시,2023
현대차 오산제일대리점,경기도 오산시 청학로 92,100,ST413703,01,37.1570796,127.0650545,동시,2022
현대차 오산제일대리점,경기도 오산시 청학로 92,100,ST413703,02,37.1570796,127.0650545,동시,2022
기아자동차 청솔대리점,경기도 오산시 경기대로 620,100,ST413706,01,37.177210682,127.05936270,동시,2023
기아자동차 청솔대리점,경기도 오산시 경기대로 620,100,ST413706,02,37.177210682,127.05936270,동시,2023
삼성스토어 오산,경기도 오산시 원동로 34,100,ST413707,01,37.142335,127.07284,단독,2023
시흥경찰서,경기도 시흥시 황고개로,50,ST413901,02,37.376575,126.787745,단독,2018
시흥경찰서,경기도 시흥시 황고개로,50,ST413901,03,37.376575,126.787745,단독,2025
대야파출소 옆 공영주차장,경기도 시흥시 호현로 42,50,ST413911,01,37.4442201,126.7854008,단독,2021
대야상업1 공영주차장,경기도 시흥시 비둘기공원5길 3,50,ST413912,01,37.4436093,126.7911139,단독,2021
시화공고 공영주차장,경기도 시흥시 정왕동 1456,100,ST413913,01,37.3413191,126.7497641,동시,2021
시화공고 공영주차장,경기도 시흥시 정왕동 1456,100,ST413913,02,37.3413191,126.7497641,동시,2021
한국도로공사 시흥지사,경기도 시흥시 동서로1176번길 24,100,ST413916,01,37.390538,126.868905,동시,2023
한국도로공사 시흥지사,경기도 시흥시 동서로1176번길 24,100,ST413916,02,37.390538,126.868905,동시,2023
군포경찰서,경기도 군포시 산본로,50,ST414101,01,37.359976,126.935928,단독,2018
이마트 산본점,경기도 군포시 산본로 347,100,ST414102,01,37.3610889,126.9314188,동시,2023
이마트 산본점,경기도 군포시 산본로 347,100,ST414102,02,37.3610889,126.9314188,동시,2023
이마트 T군포점,경기도 군포시 삼성로 74,100,ST414103,01,37.3401223,126.9346494,동시,2022
이마트 T군포점,경기도 군포시 삼성로 74,100,ST414103,02,37.3401223,126.9346494,동시,2022
우리미래협동조합(외부인 이용가능),경기도 군포시 봉성로 97,200,ST414104,01,37.352674,126.9551603,동시,2022
우리미래협동조합(외부인 이용가능),경기도 군포시 봉성로 97,200,ST414104,02,37.352674,126.9551603,동시,2022
우리미래협동조합(외부인 이용가능),경기도 군포시 봉성로 97,200,ST414104,03,37.352674,126.9551603,동시,2022
우리미래협동조합(외부인 이용가능),경기도 군포시 봉성로 97,200,ST414104,04,37.352674,126.9551603,동시,2022
청명1길공영주차장,경기도 군포시 군포역1길 89,100,ST414105,01,37.350516371,126.94786119,단독,2023
고랑치기공영주차장,경기도 군포시 군포첨단산업2로 13,100,ST414106,01,37.3266475,126.941678,동시,2022
고랑치기공영주차장,경기도 군포시 군포첨단산업2로 13,100,ST414106,02,37.3266475,126.941678,동시,2022
고랑치기공영주차장,경기도 군포시 군포첨단산업2로 13,100,ST414106,03,37.3266475,126.941678,동시,2024
고랑치기공영주차장,경기도 군포시 군포첨단산업2로 13,100,ST414106,04,37.3266475,126.941678,동시,2024
군포역환승공영주차장,경기도 군포시 군포역1길 33,200,ST414107,01,37.3530069,126.9478989,동시,2022
군포역환승공영주차장,경기도 군포시 군포역1길 33,200,ST414107,02,37.3530069,126.9478989,동시,2022
금정역제1공영주차장,경기도 군포시 공단로 304,100,ST414108,01,37.3713116,126.94485,동시,2022
금정역제1공영주차장,경기도 군포시 공단로 304,100,ST414108,02,37.3713116,126.94485,동시,2022
당동제1공영주차장,경기도 군포시 금당로69번길 2,100,ST414110,01,37.353895056,126.94094174,동시,2023
당동제1공영주차장,경기도 군포시 금당로69번길 2,100,ST414110,02,37.353895056,126.94094174,동시,2023
당동제3공영주차장,경기도 군포시 용호1로16번길 8,100,ST414112,01,37.344120362,126.93914466,동시,2023
당동제3공영주차장,경기도 군포시 용호1로16번길 8,100,ST414112,02,37.344120362,126.93914466,동시,2023
당정제1공영주차장,경기도 군포시 한세로44번길 21-10,100,ST414113,01,37.347426040,126.95471540,동시,2023
당정제1공영주차장,경기도 군포시 한세로44번길 21-10,100,ST414113,02,37.347426040,126.95471540,동시,2023
당정10공영주차장,경기도 군포시 당정동 181-6,100,ST414114,01,37.3566193,126.9522813,동시,2023
당정10공영주차장,경기도 군포시 당정동 181-6,100,ST414114,02,37.3566193,126.9522813,동시,2023
당정제2공영주차장,경기도 군포시 한세로4번길 11,100,ST414115,01,37.34491156,126.95012194,동시,2023
당정제2공영주차장,경기도 군포시 한세로4번길 11,100,ST414115,02,37.34491156,126.95012194,동시,2023
대야제6공영주차장,경기도 군포시 대야1로11번길 14,100,ST414116,01,37.326001622,126.91825157,동시,2023
대야제6공영주차장,경기도 군포시 대야1로11번길 14,100,ST414116,02,37.326001622,126.91825157,동시,2023
문화공영주차장,경기도 군포시 용호2로 63-19,100,ST414117,01,37.3460243,126.9431,동시,2023
문화공영주차장,경기도 군포시 용호2로 63-19,100,ST414117,02,37.3460243,126.9431,동시,2023
산본중심지하공영주차장,경기도 군포시 산본로323번길 지하16-20,100,ST414121,01,37.359710147,126.93166760,동시,2023
산본중심지하공영주차장,경기도 군포시 산본로323번길 지하16-20,100,ST414121,02,37.359710147,126.93166760,동시,2023
현대자동차 블루핸즈 동군포현대서비스,경기도 군포시 당정로28번길 32,100,ST414123,01,37.3532213,126.9585571,단독,2023
한국도로공사 군포지사,경기도 군포시 군포로 86,100,ST414124,01,37.323063,126.919632,동시,2023
한국도로공사 군포지사,경기도 군포시 군포로 86,100,ST414124,02,37.323063,126.919632,동시,2023
의왕경찰서,경기도 의왕시 오봉로,50,ST414301,01,37.3451454,126.9739924,단독,2018
이마트 의왕점,경기도 의왕시 경수대로 262,100,ST414304,01,37.3499933,126.9733857,동시,2022
이마트 의왕점,경기도 의왕시 경수대로 262,100,ST414304,02,37.3499933,126.9733857,동시,2022
이마트 의왕점,경기도 의왕시 경수대로 262,100,ST414304,03,37.3499933,126.9733857,동시,2022
이마트 의왕점,경기도 의왕시 경수대로 262,100,ST414304,04,37.3499933,126.9733857,동시,2022
이마트 의왕점,경기도 의왕시 경수대로 262,100,ST414304,05,37.3499933,126.9733857,동시,2022
이마트 의왕점,경기도 의왕시 경수대로 262,100,ST414304,06,37.3499933,126.9733857,동시,2022
이마트 의왕점,경기도 의왕시 경수대로 262,100,ST414304,07,37.3499933,126.9733857,동시,2022
이마트 의왕점,경기도 의왕시 경수대로 262,100,ST414304,08,37.3499933,126.9733857,동시,2022
내손체육공원 주차장빌딩,경기도 의왕시 내손순환로 139,100,ST414311,02,37.3869865,126.9841809,동시,2022
내손체육공원 주차장빌딩,경기도 의왕시 내손순환로 139,100,ST414311,03,37.3869865,126.9841809,동시,2022
내손체육공원 주차장빌딩,경기도 의왕시 내손순환로 139,100,ST414311,05,37.3869865,126.9841809,동시,2022
내손체육공원 주차장빌딩,경기도 의왕시 내손순환로 139,100,ST414311,06,37.3869865,126.9841809,동시,2022
의왕소방서,경기도 의왕시 오봉로 9,100,ST414316,01,37.344208673,126.97473587,동시,2022
의왕소방서,경기도 의왕시 오봉로 9,100,ST414316,02,37.344208673,126.97473587,동시,2022
의왕청계행복드림쉼터,경기도 의왕시 안양판교로 476,200,ST414321,01,37.393263719,127.0223271,단독,2023
의왕청계행복드림쉼터,경기도 의왕시 안양판교로 476,200,ST414321,02,37.393263719,127.0223271,단독,2023
의왕청계행복드림쉼터,경기도 의왕시 안양판교로 476,200,ST414321,03,37.393263719,127.0223271,동시,2023
